eventid,faith,level_faith
199812290002 ,0.038378777,4
199812290003 ,0.038378777,4
199812290004 ,0.038378777,4
199901000001 ,0.066086957,1
199901010001 ,0.01550479,5
199901010002 ,0.038555637,4
199901020001 ,0.070567428,1
199901020002 ,0.066499632,1
199901030001 ,0.061960206,3
199901030002 ,0.063050847,1
199901040001 ,0.067678703,1
199901040002 ,0.038879882,4
199901040003 ,0.038555637,4
199901050001 ,0.038732498,4
199901050002 ,0.038644068,4
199901050003 ,0.062137067,2
199901050004 ,0.039027266,4
199901050005 ,0.014974208,5
199901050006 ,0.014797347,5
199901050007 ,0.068091378,1
199901060001 ,0.062048637,2
199901060002 ,0.061960206,3
199901060003 ,0.039204127,4
199901080001 ,0.038968312,4
199901080002 ,0.039469418,4
199901080003 ,0.062137067,2
199901080005 ,0.038378777,4
199901080006 ,0.061960206,3
199901100001 ,0.062048637,2
199901110001 ,0.038378777,4
199901110002 ,0.062048637,2
199901110003 ,0.061960206,3
199901120001 ,0.062254974,1
199901120002 ,0.062579219,1
199901120003 ,0.038378777,4
199901120004 ,0.038378777,4
199901120005 ,0.061960206,3
199901130001 ,0.062579219,1
199901140001 ,0.038378777,4
199901140002 ,0.061960206,3
199901150001 ,0.062137067,2
199901150002 ,0.061960206,3
199901170001 ,0.062372881,1
199901170002 ,0.061960206,3
199901190001 ,0.062048637,2
199901190002 ,0.065703758,1
199901200001 ,0.063522476,1
199901210001 ,0.062166544,1
199901230001 ,0.038997789,4
199901230002 ,0.038378777,4
199901230003 ,0.038378777,4
199901230004 ,0.038378777,4
199901230005 ,0.062785556,1
199901230006 ,0.061960206,3
199901230007 ,0.061960206,3
199901240001 ,0.061960206,3
199901250001 ,0.062402358,1
199901250002 ,0.061960206,3
199901250003 ,0.062048637,2
199901250004 ,0.061960206,3
199901260001 ,0.061960206,3
199901280001 ,0.06293294,1
199901280002 ,0.061960206,3
199901290001 ,0.062579219,1
199901300001 ,0.038467207,4
199901310002 ,0.061960206,3
199902010001 ,0.063610906,1
199902020001 ,0.061960206,3
199902020002 ,0.038585114,4
199902020003 ,0.038378777,4
199902030001 ,0.063021371,1
199902040001 ,0.014797347,5
199902060001 ,0.038997789,4
199902080001 ,0.038378777,4
199902080002 ,0.061960206,3
199902080003 ,0.063168755,1
199902090002 ,0.061960206,3
199902090003 ,0.015003685,5
199902090004 ,0.061960206,3
199902100001 ,0.038585114,4
199902100002 ,0.061960206,3
199902110001 ,0.014797347,5
199902110002 ,0.064672071,1
199902110003 ,0.038467207,4
199902130001 ,0.063817244,1
199902130002 ,0.015858511,5
199902140001 ,0.040294768,4
199902140002 ,0.040589536,4
199902140003 ,0.061960206,3
199902160001 ,0.064966839,1
199902160002 ,0.040943257,4
199902160003 ,0.04073692,4
199902160004 ,0.040648489,4
199902160005 ,0.040648489,4
199902160006 ,0.040648489,4
199902160007 ,0.040648489,4
199902160008 ,0.061960206,3
199902160009 ,0.061960206,3
199902170001 ,0.061960206,3
199902170002 ,0.039056743,4
199902170003 ,0.061960206,3
199902170005 ,0.040766396,4
199902170006 ,0.038378777,4
199902180001 ,0.061960206,3
199902180002 ,0.062991894,1
199902190001 ,0.038378777,4
199902190002 ,0.062579219,1
199902200001 ,0.062991894,1
199902200002 ,0.038378777,4
199902200003 ,0.061960206,3
199902230001 ,0.038378777,4
199902230002 ,0.038378777,4
199902230003 ,0.062254974,1
199902230004 ,0.041149595,4
199902240001 ,0.061960206,3
199902240002 ,0.062225497,1
199902240003 ,0.062785556,1
199902240004 ,0.062402358,1
199902250001 ,0.062579219,1
199902260001 ,0.038378777,4
199902260002 ,0.061960206,3
199902280001 ,0.038673545,4
199902280002 ,0.038378777,4
199902280003 ,0.038378777,4
199902280004 ,0.038378777,4
199902280005 ,0.038378777,4
199902280006 ,0.064229919,1
199903010002 ,0.038378777,4
199903010003 ,0.038378777,4
199903010004 ,0.062166544,1
199903010005 ,0.062166544,1
199903010006 ,0.038555637,4
199903020001 ,0.062608696,1
199903020003 ,0.062991894,1
199903020004 ,0.062638172,1
199903020005 ,0.061960206,3
199903030001 ,0.062785556,1
199903030002 ,0.062137067,2
199903030003 ,0.038378777,4
199903030004 ,0.04,4
199903030005 ,0.038378777,4
199903030006 ,0.038378777,4
199903030007 ,0.038378777,4
199903030008 ,0.061960206,3
199903040001 ,0.038644068,4
199903040002 ,0.038378777,4
199903050001 ,0.062785556,1
199903050002 ,0.04008843,4
199903050003 ,0.062166544,1
199903050004 ,0.062490789,1
199903050005 ,0.062137067,2
199903060001 ,0.038378777,4
199903060002 ,0.038378777,4
199903060003 ,0.038378777,4
199903060004 ,0.038378777,4
199903060005 ,0.062048637,2
199903060006 ,0.038378777,4
199903060007 ,0.038467207,4
199903070001 ,0.076875461,1
199903070002 ,0.038378777,4
199903070004 ,0.061960206,3
199903070005 ,0.061960206,3
199903070006 ,0.061960206,3
199903070007 ,0.061960206,3
199903080001 ,0.014797347,5
199903080002 ,0.038378777,4
199903080003 ,0.038378777,4
199903080004 ,0.038378777,4
199903080005 ,0.038378777,4
199903080006 ,0.062166544,1
199903080007 ,0.062372881,1
199903080008 ,0.062372881,1
199903090001 ,0.062048637,2
199903090002 ,0.064789978,1
199903090003 ,0.038378777,4
199903090004 ,0.064672071,1
199903090005 ,0.038378777,4
199903090006 ,0.038378777,4
199903090007 ,0.039557848,4
199903090009 ,0.062137067,2
199903090010 ,0.062225497,1
199903090011 ,0.038378777,4
199903100001 ,0.062638172,1
199903100002 ,0.039292557,4
199903100003 ,0.061960206,3
199903100004 ,0.063964628,1
199903100009 ,0.014885777,5
199903100010 ,0.016035372,5
199903100011 ,0.014974208,5
199903100012 ,0.062313928,1
199903110002 ,0.062903464,1
199903110003 ,0.062343405,1
199903110004 ,0.03917465,4
199903120003 ,0.061960206,3
199903120004 ,0.040530582,4
199903120005 ,0.062048637,2
199903120006 ,0.038378777,4
199903120007 ,0.065173176,1
199903130001 ,0.062785556,1
199903130002 ,0.038467207,4
199903130003 ,0.062048637,2
199903130004 ,0.041591746,4
199903130005 ,0.038378777,4
199903130006 ,0.042741341,4
199903130007 ,0.064141489,1
199903130008 ,0.062372881,1
199903140001 ,0.038378777,4
199903140002 ,0.038378777,4
199903140003 ,0.014797347,5
199903140004 ,0.062254974,1
199903140005 ,0.038378777,4
199903140006 ,0.061960206,3
199903140007 ,0.039027266,4
199903140008 ,0.061960206,3
199903150001 ,0.062166544,1
199903150002 ,0.038378777,4
199903150003 ,0.038791452,4
199903150004 ,0.039882093,4
199903150005 ,0.038820929,4
199903150006 ,0.062402358,1
199903150007 ,0.038467207,4
199903160001 ,0.038761975,4
199903160002 ,0.061960206,3
199903160003 ,0.038378777,4
199903170001 ,0.038378777,4
199903170002 ,0.062166544,1
199903170003 ,0.062372881,1
199903170004 ,0.061960206,3
199903180001 ,0.038378777,4
199903180002 ,0.038732498,4
199903180003 ,0.038378777,4
199903180004 ,0.038378777,4
199903180005 ,0.038378777,4
199903180006 ,0.069093589,1
199903180007 ,0.038467207,4
199903180008 ,0.041267502,4
199903190001 ,0.062579219,1
199903190002 ,0.061960206,3
199903190005 ,0.060781135,4
199903190006 ,0.061960206,3
199903190007 ,0.061960206,3
199903190008 ,0.061960206,3
199903190009 ,0.061960206,3
199903190010 ,0.062254974,1
199903190011 ,0.061960206,3
199903190012 ,0.062166544,1
199903190013 ,0.062166544,1
199903200001 ,0.061960206,3
199903200002 ,0.061960206,3
199903200003 ,0.061960206,3
199903200004 ,0.062991894,1
199903200005 ,0.062785556,1
199903200006 ,0.062579219,1
199903200007 ,0.062225497,1
199903200008 ,0.061960206,3
199903200009 ,0.061960206,3
199903210001 ,0.038378777,4
199903210002 ,0.062048637,2
199903210003 ,0.038644068,4
199903210004 ,0.061960206,3
199903210005 ,0.064731024,1
199903210006 ,0.014797347,5
199903210007 ,0.06275608,1
199903220001 ,0.038378777,4
199903220002 ,0.061960206,3
199903220003 ,0.038378777,4
199903220004 ,0.038378777,4
199903230001 ,0.062461312,1
199903230002 ,0.038467207,4
199903230003 ,0.038378777,4
199903230004 ,0.06284451,1
199903230005 ,0.061960206,3
199903230006 ,0.061960206,3
199903240001 ,0.038378777,4
199903240002 ,0.038378777,4
199903240003 ,0.063610906,1
199903240004 ,0.038791452,4
199903260001 ,0.06284451,1
199903260002 ,0.062048637,2
199903260003 ,0.038378777,4
199903260005 ,0.038378777,4
199903270001 ,0.038378777,4
199903270002 ,0.038378777,4
199903270003 ,0.062579219,1
199903270004 ,0.062579219,1
199903270005 ,0.062579219,1
199903270006 ,0.038378777,4
199903280001 ,0.038378777,4
199903280002 ,0.038378777,4
199903280003 ,0.061960206,3
199903280004 ,0.038378777,4
199903280005 ,0.038378777,4
199903280006 ,0.038378777,4
199903280007 ,0.061960206,3
199903280008 ,0.061960206,3
199903280009 ,0.038378777,4
199903280010 ,0.038378777,4
199903290001 ,0.063316139,1
199903290002 ,0.063404569,1
199903290004 ,0.061960206,3
199903290005 ,0.061960206,3
199903290006 ,0.038378777,4
199903300001 ,0.063168755,1
199903300002 ,0.062402358,1
199903310001 ,0.014797347,5
199903310002 ,0.038378777,4
199903310003 ,0.038378777,4
199903310004 ,0.014797347,5
199903310005 ,0.038467207,4
199903310006 ,0.062579219,1
199903310007 ,0.038378777,4
199904010001 ,0.061960206,3
199904010002 ,0.061960206,3
199904010003 ,0.062254974,1
199904010004 ,0.068356669,1
199904010005 ,0.074871039,1
199904020002 ,0.061960206,3
199904020003 ,0.061960206,3
199904020004 ,0.062991894,1
199904020005 ,0.062313928,1
199904020006 ,0.061960206,3
199904020007 ,0.061960206,3
199904030001 ,0.038378777,4
199904030002 ,0.062225497,1
199904030003 ,0.062785556,1
199904030004 ,0.038378777,4
199904030005 ,0.061960206,3
199904040001 ,0.062137067,2
199904040003 ,0.062461312,1
199904050001 ,0.061960206,3
199904050002 ,0.061960206,3
199904050003 ,0.061960206,3
199904050004 ,0.063935151,1
199904060001 ,0.063787767,1
199904070001 ,0.062254974,1
199904070002 ,0.061960206,3
199904070003 ,0.061960206,3
199904070004 ,0.038378777,4
199904070005 ,0.061960206,3
199904080001 ,0.062608696,1
199904080002 ,0.061960206,3
199904090001 ,0.038467207,4
199904090002 ,0.038644068,4
199904090003 ,0.062785556,1
199904090004 ,0.061960206,3
199904090005 ,0.061960206,3
199904100001 ,0.061960206,3
199904100002 ,0.062166544,1
199904100003 ,0.062313928,1
199904100004 ,0.038378777,4
199904100005 ,0.038467207,4
199904110001 ,0.062785556,1
199904110003 ,0.038378777,4
199904110004 ,0.039941046,4
199904110005 ,0.063699337,1
199904120001 ,0.061960206,3
199904120002 ,0.065084746,1
199904130001 ,0.062048637,2
199904140001 ,0.039616802,4
199904150001 ,0.061960206,3
199904150002 ,0.061960206,3
199904150003 ,0.067501842,1
199904150004 ,0.061960206,3
199904150005 ,0.061960206,3
199904150006 ,0.061960206,3
199904150007 ,0.061960206,3
199904160001 ,0.038378777,4
199904160002 ,0.038378777,4
199904170001 ,0.06540899,1
199904170002 ,0.062254974,1
199904180001 ,0.061960206,3
199904180002 ,0.061960206,3
199904190001 ,0.062137067,2
199904200001 ,0.061960206,3
199904200002 ,0.065910096,1
199904200003 ,0.062785556,1
199904200004 ,0.066764923,1
199904200005 ,0.061960206,3
199904210001 ,0.061960206,3
199904210002 ,0.061960206,3
199904210003 ,0.062166544,1
199904210004 ,0.063404569,1
199904230001 ,0.063286662,1
199904240001 ,0.038378777,4
199904240003 ,0.062579219,1
199904240004 ,0.061960206,3
199904260001 ,0.063492999,1
199904260002 ,0.063080324,1
199904260003 ,0.06293294,1
199904260004 ,0.062048637,2
199904270001 ,0.061960206,3
199904270002 ,0.062254974,1
199904270003 ,0.061960206,3
199904270004 ,0.038378777,4
199904280001 ,0.061960206,3
199904280002 ,0.061960206,3
199904290001 ,0.063227708,1
199904300001 ,0.065025792,1
199904300002 ,0.038378777,4
199905000002 ,0.038378777,4
199905010001 ,0.063021371,1
199905010002 ,0.061960206,3
199905010003 ,0.061960206,3
199905010004 ,0.038378777,4
199905020001 ,0.062048637,2
199905030001 ,0.062254974,1
199905030002 ,0.038997789,4
199905030003 ,0.062549742,1
199905030004 ,0.061960206,3
199905030005 ,0.03991157,4
199905030006 ,0.061960206,3
199905030007 ,0.062048637,2
199905030008 ,0.061960206,3
199905040001 ,0.038378777,4
199905040002 ,0.038791452,4
199905040003 ,0.038378777,4
199905040004 ,0.038378777,4
199905050001 ,0.039469418,4
199905050002 ,0.038378777,4
199905050003 ,0.038378777,4
199905050004 ,0.038378777,4
199905060001 ,0.062254974,1
199905060002 ,0.062520265,1
199905060003 ,0.062343405,1
199905070001 ,0.062343405,1
199905070002 ,0.062048637,2
199905070003 ,0.061960206,3
199905070004 ,0.038378777,4
199905070005 ,0.040442152,4
199905070006 ,0.063050847,1
199905080001 ,0.062225497,1
199905090001 ,0.062667649,1
199905090002 ,0.062254974,1
199905090004 ,0.061960206,3
199905090005 ,0.014797347,5
199905100001 ,0.062166544,1
199905100002 ,0.062048637,2
199905100003 ,0.06358143,1
199905110001 ,0.06358143,1
199905110002 ,0.061960206,3
199905120001 ,0.06293294,1
199905120002 ,0.063404569,1
199905120003 ,0.063846721,1
199905130001 ,0.061960206,3
199905130002 ,0.062048637,2
199905130003 ,0.062520265,1
199905130004 ,0.061960206,3
199905130005 ,0.061960206,3
199905130006 ,0.038378777,4
199905150001 ,0.062166544,1
199905150002 ,0.063610906,1
199905150003 ,0.062667649,1
199905150004 ,0.062579219,1
199905150005 ,0.061960206,3
199905160001 ,0.016860722,5
199905160002 ,0.062991894,1
199905160003 ,0.038378777,4
199905160004 ,0.038378777,4
199905160005 ,0.038378777,4
199905160006 ,0.061960206,3
199905160007 ,0.039204127,4
199905180001 ,0.062402358,1
199905180002 ,0.062166544,1
199905180003 ,0.061960206,3
199905180004 ,0.03917465,4
199905180005 ,0.038378777,4
199905180006 ,0.061960206,3
199905190001 ,0.039882093,4
199905200001 ,0.062166544,1
199905200002 ,0.062166544,1
199905200003 ,0.038644068,4
199905200004 ,0.061960206,3
199905210001 ,0.061960206,3
199905210002 ,0.016654385,5
199905240001 ,0.038378777,4
199905250001 ,0.062343405,1
199905260001 ,0.062579219,1
199905280001 ,0.062343405,1
199905280002 ,0.062372881,1
199905280003 ,0.061960206,3
199905280004 ,0.038378777,4
199905290001 ,0.063817244,1
199905300001 ,0.062962417,1
199905300002 ,0.063168755,1
199905300003 ,0.062667649,1
199905300004 ,0.038378777,4
199905300005 ,0.061960206,3
199905300006 ,0.061960206,3
199905300007 ,0.061960206,3
199905300008 ,0.063551953,1
199905300009 ,0.062608696,1
199905310001 ,0.061960206,3
199905310002 ,0.061960206,3
199906000001 ,0.062137067,2
199906000002 ,0.061960206,3
199906010002 ,0.061960206,3
199906010003 ,0.061960206,3
199906010004 ,0.062166544,1
199906010005 ,0.062166544,1
199906010006 ,0.062372881,1
199906010008 ,0.062579219,1
199906010009 ,0.064760501,1
199906020001 ,0.062372881,1
199906020002 ,0.038555637,4
199906020003 ,0.064229919,1
199906020004 ,0.064672071,1
199906020005 ,0.062254974,1
199906030001 ,0.062579219,1
199906030002 ,0.062372881,1
199906030003 ,0.062372881,1
199906030004 ,0.064436256,1
199906030005 ,0.063463522,1
199906030006 ,0.062579219,1
199906030007 ,0.061960206,3
199906030008 ,0.074959469,1
199906030009 ,0.061960206,3
199906040001 ,0.061960206,3
199906040002 ,0.062461312,1
199906040004 ,0.062372881,1
199906040005 ,0.06623434,1
199906050001 ,0.062254974,1
199906050002 ,0.062166544,1
199906050003 ,0.061960206,3
199906050004 ,0.038467207,4
199906050005 ,0.062254974,1
199906060001 ,0.062991894,1
199906060002 ,0.062991894,1
199906060003 ,0.061960206,3
199906060004 ,0.062402358,1
199906060005 ,0.062254974,1
199906060006 ,0.061960206,3
199906060007 ,0.062785556,1
199906060008 ,0.062785556,1
199906060009 ,0.061960206,3
199906060010 ,0.062166544,1
199906060011 ,0.061960206,3
199906070001 ,0.062225497,1
199906070002 ,0.061960206,3
199906070003 ,0.061960206,3
199906070004 ,0.061960206,3
199906070005 ,0.062166544,1
199906080002 ,0.061960206,3
199906080003 ,0.062137067,2
199906080004 ,0.062726603,1
199906090001 ,0.066676492,1
199906090002 ,0.062137067,2
199906090005 ,0.063286662,1
199906090006 ,0.062726603,1
199906090009 ,0.061960206,3
199906100001 ,0.062785556,1
199906100002 ,0.062431835,1
199906100003 ,0.061960206,3
199906100004 ,0.062903464,1
199906100005 ,0.038378777,4
199906100006 ,0.064878408,1
199906100007 ,0.061960206,3
199906100008 ,0.061960206,3
199906100009 ,0.061960206,3
199906100010 ,0.062048637,2
199906110001 ,0.062313928,1
199906110002 ,0.062431835,1
199906110003 ,0.064937362,1
199906120001 ,0.061960206,3
199906120002 ,0.038968312,4
199906120003 ,0.038791452,4
199906120004 ,0.061753869,4
199906120005 ,0.06275608,1
199906120006 ,0.062490789,1
199906120007 ,0.063316139,1
199906120008 ,0.062372881,1
199906120009 ,0.062048637,2
199906130001 ,0.062166544,1
199906130002 ,0.063610906,1
199906130003 ,0.062579219,1
199906130004 ,0.061960206,3
199906130005 ,0.061960206,3
199906130006 ,0.062166544,1
199906130007 ,0.062579219,1
199906140001 ,0.038467207,4
199906140002 ,0.061960206,3
199906140003 ,0.062903464,1
199906140004 ,0.061960206,3
199906140005 ,0.06293294,1
199906140006 ,0.061960206,3
199906150001 ,0.061960206,3
199906150003 ,0.063021371,1
199906150004 ,0.061960206,3
199906150006 ,0.061960206,3
199906150007 ,0.061960206,3
199906150008 ,0.061960206,3
199906150009 ,0.064937362,1
199906150010 ,0.061960206,3
199906150011 ,0.062343405,1
199906150012 ,0.038585114,4
199906150013 ,0.062048637,2
199906150014 ,0.062048637,2
199906160001 ,0.061960206,3
199906160002 ,0.062225497,1
199906160005 ,0.062137067,2
199906160006 ,0.062166544,1
199906160007 ,0.062048637,2
199906170002 ,0.062166544,1
199906170003 ,0.061960206,3
199906170004 ,0.062166544,1
199906170006 ,0.062313928,1
199906170007 ,0.062166544,1
199906170008 ,0.061960206,3
199906180001 ,0.061960206,3
199906180002 ,0.061960206,3
199906180003 ,0.061960206,3
199906180004 ,0.061960206,3
199906180005 ,0.061960206,3
199906180006 ,0.061960206,3
199906180007 ,0.061960206,3
199906190001 ,0.065438467,1
199906190002 ,0.062991894,1
199906190003 ,0.062402358,1
199906190004 ,0.100280029,1
199906190005 ,0.064288873,1
199906200001 ,0.061960206,3
199906200002 ,0.062667649,1
199906200003 ,0.062254974,1
199906200004 ,0.062048637,2
199906200005 ,0.071422255,1
199906200006 ,0.061960206,3
199906200007 ,0.062372881,1
199906210002 ,0.061960206,3
199906220001 ,0.063610906,1
199906220002 ,0.062372881,1
199906220003 ,0.061960206,3
199906220005 ,0.062549742,1
199906220006 ,0.061960206,3
199906220007 ,0.061960206,3
199906220008 ,0.07109801,1
199906230001 ,0.065025792,1
199906230002 ,0.061960206,3
199906230004 ,0.038585114,4
199906230005 ,0.061960206,3
199906230006 ,0.063522476,1
199906230007 ,0.062166544,1
199906240002 ,0.062461312,1
199906240003 ,0.061960206,3
199906240004 ,0.061960206,3
199906240005 ,0.061960206,3
199906240006 ,0.062579219,1
199906240007 ,0.043006632,4
199906250003 ,0.06440678,1
199906250004 ,0.039469418,4
199906250006 ,0.062991894,1
199906250007 ,0.062579219,1
199906260001 ,0.038938836,4
199906260002 ,0.061960206,3
199906260003 ,0.061960206,3
199906270001 ,0.062048637,2
199906270002 ,0.061960206,3
199906270003 ,0.061960206,3
199906270004 ,0.038378777,4
199906270005 ,0.038378777,4
199906280001 ,0.038555637,4
199906280002 ,0.06275608,1
199906280003 ,0.061960206,3
199906280004 ,0.064288873,1
199906280005 ,0.065055269,1
199906280007 ,0.06293294,1
199906280008 ,0.061960206,3
199906290002 ,0.038378777,4
199906290003 ,0.062638172,1
199906290004 ,0.064436256,1
199906290005 ,0.061960206,3
199906300001 ,0.062137067,2
199906300002 ,0.062048637,2
199906300003 ,0.061960206,3
199906300004 ,0.061960206,3
199906300005 ,0.061960206,3
199906300006 ,0.061960206,3
199906300007 ,0.038585114,4
199907010001 ,0.062137067,2
199907010002 ,0.06293294,1
